,system,doc,doc_id,seg_id,rater,src,mt,ref,score,zscore
6710,Facebook-AI,talk.9,145,515,rater5,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that per capita national income does not make any difference.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,0.3773274379795176
6711,IIE-MT,talk.9,145,515,rater2,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that per capita national income has not had any impact.,Well we've shown you that GNP per capita doesn't make any difference.,-1.0,0.239939289025331
6712,MiSS,talk.9,145,515,rater4,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that per capita national income has no impact.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,0.4463308333754328
6713,NiuTrans,talk.9,145,515,rater5,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown that per capita national income does not have any impact.,Well we've shown you that GNP per capita doesn't make any difference.,-1.0,-0.0830945570928896
6714,Online-W,talk.9,145,515,rater3,我已经向大家展示了人均国民收入 并没有产生任何影响。,I've shown you that per capita national income doesn't have any effect.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,1.050796288881788
6715,SMU,talk.9,145,515,rater4,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that per capita national income has not had any impact.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,0.4463308333754328
6716,metricsystem1,talk.9,145,515,rater3,我已经向大家展示了人均国民收入 并没有产生任何影响。,I've shown you that GNI per capita doesn't make any difference.,Well we've shown you that GNP per capita doesn't make any difference.,-5.0,-0.0216117079981245
6717,metricsystem2,talk.9,145,515,rater3,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that the per capita national income has no effect.,Well we've shown you that GNP per capita doesn't make any difference.,-5.0,-0.0216117079981245
6718,metricsystem3,talk.9,145,515,rater5,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that per capita national income has no impact.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,0.3773274379795176
6719,metricsystem4,talk.9,145,515,rater7,我已经向大家展示了人均国民收入 并没有产生任何影响。,I've shown you that GNI per capita doesn't make any difference.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,0.4214206835297575
6720,metricsystem5,talk.9,145,515,rater7,我已经向大家展示了人均国民收入 并没有产生任何影响。,I have shown you that national income per capita does not have any effect.,Well we've shown you that GNP per capita doesn't make any difference.,0.0,0.4214206835297575
6721,Borderline,talk.9,146,516,rater1,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Others, of course, have applied more sophisticated methods in the literature to exclude factors such as poverty and education.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.6290342192379733
6722,DIDI-NLP,talk.9,146,516,rater5,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, some people have applied more complicated methods in the literature to exclude factors such as poverty and education in the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.3773274379795176
6723,Facebook-AI,talk.9,146,516,rater5,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more sophisticated methods in the literature to exclude factors such as poverty and education in the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.3773274379795176
6724,IIE-MT,talk.9,146,516,rater2,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more complex methods in the literature to exclude factors such as poverty and education in the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",-2.0,-0.3080288760265409
6725,MiSS,talk.9,146,516,rater4,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more complex methods in the literature to exclude poverty, education and other factors in the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.4463308333754328
6726,NiuTrans,talk.9,146,516,rater5,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more sophisticated methods in the literature to exclude factors such as poverty and education in experiments.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.3773274379795176
6727,Online-W,talk.9,146,516,rater3,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others in the literature have applied more sophisticated methods to exclude poverty, education, and other factors from the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",-15.0,-2.1664277017579496
6728,SMU,talk.9,146,516,rater4,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more complex methods in the literature to exclude poverty, education and other factors in the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.4463308333754328
6729,metricsystem1,talk.9,146,516,rater3,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more sophisticated methods in the literature to exclude poverty, education and other factors in the experiment.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",-5.1,-0.0430598679357227
6730,metricsystem2,talk.9,146,516,rater3,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, some people have applied more complicated methods in the literature and excluded factors such as poverty and education in their experiments.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",-5.0,-0.0216117079981245
6731,metricsystem3,talk.9,146,516,rater5,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more complicated methods in the literature to exclude factors such as poverty and education.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",-5.0,-1.924782537382519
6732,metricsystem4,talk.9,146,516,rater7,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have used more sophisticated methods in the literature to exclude poverty, education, and other factors.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",-1.0,0.023485768077404
6733,metricsystem5,talk.9,146,516,rater7,当然，另外有人在文献中应用了更为复杂的方法 在实验中排除了贫困、教育 等因素。,"Of course, others have applied more complex methods in the literature to exclude factors such as poverty, education, etc. in their experiments.","And of course, others using more sophisticated methods in the literature have controlled for poverty and education and so on.",0.0,0.4214206835297575
6734,Borderline,talk.9,147,517,rater1,因果关系如何呢？,What about causation?,What about causality?,-5.0,-0.7943021847305757
6735,DIDI-NLP,talk.9,147,517,rater5,因果关系如何呢？,What about the causality?,What about causality?,0.0,0.3773274379795176
6736,Facebook-AI,talk.9,147,517,rater5,因果关系如何呢？,What about cause and effect?,What about causality?,0.0,0.3773274379795176
6737,IIE-MT,talk.9,147,517,rater2,因果关系如何呢？,What about the causal relationship?,What about causality?,0.0,0.7879074540772029
6738,MiSS,talk.9,147,517,rater4,因果关系如何呢？,What is the causal relationship?,What about causality?,-5.0,-1.963002805386856
6739,NiuTrans,talk.9,147,517,rater5,因果关系如何呢？,What about causality?,What about causality?,0.0,0.3773274379795176
6740,Online-W,talk.9,147,517,rater3,因果关系如何呢？,What about causality?,What about causality?,0.0,1.050796288881788
6741,SMU,talk.9,147,517,rater4,因果关系如何呢？,What about causal relationship?,What about causality?,0.0,0.4463308333754328
6742,metricsystem1,talk.9,147,517,rater3,因果关系如何呢？,How about causality?,What about causality?,-5.0,-0.0216117079981245
6743,metricsystem2,talk.9,147,517,rater3,因果关系如何呢？,What about the causality?,What about causality?,0.0,1.050796288881788
6744,metricsystem3,talk.9,147,517,rater5,因果关系如何呢？,What about causality?,What about causality?,0.0,0.3773274379795176
6745,metricsystem4,talk.9,147,517,rater7,因果关系如何呢？,How about causality?,What about causality?,0.0,0.4214206835297575
6746,metricsystem5,talk.9,147,517,rater7,因果关系如何呢？,What about causality?,What about causality?,0.0,0.4214206835297575
6747,Borderline,talk.9,148,518,rater1,相关性本身并不能证明因果联系。,Correlation in itself does not prove a causal link.,Correlation in itself doesn't prove causality.,-1.0,0.3443669384442635
6748,DIDI-NLP,talk.9,148,518,rater5,相关性本身并不能证明因果联系。,Correlation alone does not prove a causal connection.,Correlation in itself doesn't prove causality.,0.0,0.3773274379795176
6749,Facebook-AI,talk.9,148,518,rater3,相关性本身并不能证明因果联系。,Correlation alone does not prove causation.,Correlation in itself doesn't prove causality.,-5.0,-0.0216117079981245
6750,IIE-MT,talk.9,148,518,rater2,相关性本身并不能证明因果联系。,Correlation alone does not prove a causal link.,Correlation in itself doesn't prove causality.,-5.0,-1.9519333711821565
6751,MiSS,talk.9,148,518,rater4,相关性本身并不能证明因果联系。,Correlation itself does not prove causality.,Correlation in itself doesn't prove causality.,0.0,0.4463308333754328
6752,NiuTrans,talk.9,148,518,rater5,相关性本身并不能证明因果联系。,Correlation by itself does not prove causation.,Correlation in itself doesn't prove causality.,0.0,0.3773274379795176
6753,Online-W,talk.9,148,518,rater3,相关性本身并不能证明因果联系。,Correlation by itself does not prove a causal link.,Correlation in itself doesn't prove causality.,-5.0,-0.0216117079981245
6754,SMU,talk.9,148,518,rater4,相关性本身并不能证明因果联系。,Correlation in itself does not prove a causal link.,Correlation in itself doesn't prove causality.,0.0,0.4463308333754328
6755,metricsystem1,talk.9,148,518,rater3,相关性本身并不能证明因果联系。,Correlation by itself does not prove causation.,Correlation in itself doesn't prove causality.,-5.0,-0.0216117079981245
6756,metricsystem2,talk.9,148,518,rater3,相关性本身并不能证明因果联系。,Correlation alone does not prove a causal connection.,Correlation in itself doesn't prove causality.,-5.0,-0.0216117079981245
6757,metricsystem3,talk.9,148,518,rater5,相关性本身并不能证明因果联系。,Correlation alone does not prove causation.,Correlation in itself doesn't prove causality.,0.0,0.3773274379795176
6758,metricsystem4,talk.9,148,518,rater7,相关性本身并不能证明因果联系。,Correlation by itself does not prove causation.,Correlation in itself doesn't prove causality.,0.0,0.4214206835297575
6759,metricsystem5,talk.9,148,518,rater7,相关性本身并不能证明因果联系。,Correlation alone does not prove causal link.,Correlation in itself doesn't prove causality.,0.0,0.4214206835297575
6760,Borderline,talk.9,149,519,rater1,我们花了相当的时间。,We spent considerable time.,We spend a good bit of time.,0.0,0.6290342192379733
6761,DIDI-NLP,talk.9,149,519,rater5,我们花了相当的时间。,We spent a considerable amount of time.,We spend a good bit of time.,0.0,0.3773274379795176
6762,Facebook-AI,talk.9,149,519,rater3,我们花了相当的时间。,It took us quite a while.,We spend a good bit of time.,0.0,1.050796288881788
6763,IIE-MT,talk.9,149,519,rater2,我们花了相当的时间。,We spent a considerable amount of time.,We spend a good bit of time.,-1.0,0.239939289025331
6764,MiSS,talk.9,149,519,rater4,我们花了相当的时间。,It took us quite a while.,We spend a good bit of time.,-5.0,-1.963002805386856
6765,NiuTrans,talk.9,149,519,rater5,我们花了相当的时间。,It took us quite a while.,We spend a good bit of time.,0.0,0.3773274379795176
6766,Online-W,talk.9,149,519,rater3,我们花了相当的时间。,It took us quite a while.,We spend a good bit of time.,0.0,1.050796288881788
6767,SMU,talk.9,149,519,rater4,我们花了相当的时间。,It took us quite a while.,We spend a good bit of time.,0.0,0.4463308333754328
6768,metricsystem1,talk.9,149,519,rater3,我们花了相当的时间。,We spent a fair amount of time.,We spend a good bit of time.,-5.0,-0.0216117079981245
6769,metricsystem2,talk.9,149,519,rater3,我们花了相当的时间。,We spent a considerable amount of time.,We spend a good bit of time.,-5.0,-0.0216117079981245
6770,metricsystem3,talk.9,149,519,rater5,我们花了相当的时间。,We spent considerable time.,We spend a good bit of time.,0.0,0.3773274379795176
6771,metricsystem4,talk.9,149,519,rater7,我们花了相当的时间。,We spent quite a bit of time.,We spend a good bit of time.,0.0,0.4214206835297575
6772,metricsystem5,talk.9,149,519,rater7,我们花了相当的时间。,We have taken a considerable amount of time.,We spend a good bit of time.,0.0,0.4214206835297575
6773,Borderline,talk.9,150,520,rater1,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, our causal connections to these outcomes are well understood.","And indeed, people know the causal links quite well in some of these outcomes.",-1.0,0.3443669384442635
6774,DIDI-NLP,talk.9,150,520,rater5,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, people have a good understanding of the causal link between our results.","And indeed, people know the causal links quite well in some of these outcomes.",0.0,0.3773274379795176
6775,Facebook-AI,talk.9,150,520,rater3,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, the causal link between these outcomes is well understood.","And indeed, people know the causal links quite well in some of these outcomes.",-5.0,-0.0216117079981245
6776,IIE-MT,talk.9,150,520,rater2,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, people have a good understanding of the causal link between our results.","And indeed, people know the causal links quite well in some of these outcomes.",-1.0,0.239939289025331
6777,MiSS,talk.9,150,520,rater4,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, people have a good understanding of the causal relationship between our results.","And indeed, people know the causal links quite well in some of these outcomes.",0.0,0.4463308333754328
6778,NiuTrans,talk.9,150,520,rater5,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, there is a good understanding of the causal link between our results.","And indeed, people know the causal links quite well in some of these outcomes.",-1.0,-0.0830945570928896
6779,Online-W,talk.9,150,520,rater3,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, we have a good understanding of the causal link between these results.","And indeed, people know the causal links quite well in some of these outcomes.",-5.0,-0.0216117079981245
6780,SMU,talk.9,150,520,rater4,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, the causal link between our results is well understood.","And indeed, people know the causal links quite well in some of these outcomes.",0.0,0.4463308333754328
6781,metricsystem1,talk.9,150,520,rater3,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, the causal link of our results is well understood.","And indeed, people know the causal links quite well in some of these outcomes.",-5.0,-0.0216117079981245
6782,metricsystem2,talk.9,150,520,rater3,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, people have a good understanding of the causal link between our results.","And indeed, people know the causal links quite well in some of these outcomes.",-10.0,-1.0940197048780371
6783,metricsystem3,talk.9,150,520,rater5,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, people have a good understanding of the causal links of our results.","And indeed, people know the causal links quite well in some of these outcomes.",0.0,0.3773274379795176
6784,metricsystem4,talk.9,150,520,rater7,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, there is a good understanding of the causal link between our results.","And indeed, people know the causal links quite well in some of these outcomes.",0.0,0.4214206835297575
6785,metricsystem5,talk.9,150,520,rater2,确实，人们对我们这些结果的因果联系 有很好的了解。,"Indeed, there is a good understanding of the causal link of our results.","And indeed, people know the causal links quite well in some of these outcomes.",0.0,0.7879074540772029
6786,Borderline,talk.9,151,521,rater1,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in rich developed countries is how important long-term stress from society is to immunity and the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-6.0,-1.0789694655242856
6787,DIDI-NLP,talk.9,151,521,rater5,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in wealthy developed countries is how important the long-term pressure from society is to immunity and the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",0.0,0.3773274379795176
6788,Facebook-AI,talk.9,151,521,rater3,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in affluent developed countries is the importance of long-term social stress on immunity and the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-10.0,-1.0940197048780371
6789,IIE-MT,talk.9,151,521,rater2,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in rich and developed countries is how important long-term stress from society is on immunity and the cardiovascular system,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-1.0,0.239939289025331
6790,MiSS,talk.9,151,521,rater4,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in rich and developed countries is how important long-term social stress is to immunity and the cardiovascular system,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",0.0,0.4463308333754328
6791,NiuTrans,talk.9,151,521,rater5,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long - term health in rich and developed countries is how important long - term stress from society is to immunity and the cardiovascular system,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-2.1,-0.5895587516725376
6792,Online-W,talk.9,151,521,rater3,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,One of the biggest changes in our understanding of the drivers of long-term health in wealthy developed countries is how important the effects of chronic stress from society are on immunity and on the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-15.0,-2.1664277017579496
6793,SMU,talk.9,151,521,rater4,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in rich developed countries is how important long-term stress from society affects immunity and the cardiovascular system,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-5.0,-1.963002805386856
6794,metricsystem1,talk.9,151,521,rater3,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,One of the biggest changes in our understanding of the drivers of long-term health in wealthy developed countries is how important chronic stress from society is on immunity and the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-5.0,-0.0216117079981245
6795,metricsystem2,talk.9,151,521,rater3,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in wealthy developed countries is how important long-term stress from society is to immunity and the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-15.0,-2.1664277017579496
6796,metricsystem3,talk.9,151,521,rater5,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in wealthy developed countries is how important the long-term pressure from society has on immunity and the cardiovascular system,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",0.0,0.3773274379795176
6797,metricsystem4,talk.9,151,521,rater7,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,One of the biggest changes in our understanding of the drivers of long-term health in wealthy developed countries is how important chronic stress from society is to immunity and the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-5.0,-1.56825389373201
6798,metricsystem5,talk.9,151,521,rater2,我们对富裕发达国家 长期保持健康的驱动因素的理解中 最大的改变就是 来自社会的长期压力对免疫力 以及心血管系统的影响 有多重要,The biggest change in our understanding of the drivers of long-term health in rich developed countries is how important chronic stress from society is on immunity as well as the cardiovascular system.,"The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system, the cardiovascular system.",-3.0,-0.8559970410784128
6799,Borderline,talk.9,152,522,rater1,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more common in more unequal countries is because people are so sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-2.0,0.0596996576505537
6800,DIDI-NLP,talk.9,152,522,rater5,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more and more common in less unequal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",0.0,0.3773274379795176
6801,Facebook-AI,talk.9,152,522,rater3,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more common in more unequal countries is because people are very sensitive to being looked down on.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",0.0,1.050796288881788
6802,IIE-MT,talk.9,152,522,rater2,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more and more common in more unequal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-2.0,-0.3080288760265409
6803,MiSS,talk.9,152,522,rater4,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more and more common in less equal countries is that people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",0.0,0.4463308333754328
6804,NiuTrans,talk.9,152,522,rater5,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more common in less equal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",0.0,0.3773274379795176
6805,Online-W,talk.9,152,522,rater3,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or for example, the reason that violence is becoming more prevalent in more unequal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-10.0,-1.0940197048780371
6806,SMU,talk.9,152,522,rater4,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more common in more unequal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",0.0,0.4463308333754328
6807,metricsystem1,talk.9,152,522,rater3,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, say, the reason violence is becoming more common in less egalitarian countries is because people are very sensitive to being looked down on.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-10.0,-1.0940197048780371
6808,metricsystem2,talk.9,152,522,rater3,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason why violence is becoming more and more common in less unequal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-5.0,-0.0216117079981245
6809,metricsystem3,talk.9,152,522,rater5,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason that violence is becoming more and more common in more unequal countries is because people are very sensitive to being looked down upon.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",0.0,0.3773274379795176
6810,metricsystem4,talk.9,152,522,rater7,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,"Or, for example, the reason violence is becoming more common in less egalitarian countries is because people are very sensitive to being looked down on.","Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-5.0,-1.56825389373201
6811,metricsystem5,talk.9,152,522,rater2,或者比如说，暴力在较不平等的国家 变得越来越普遍的原因 就是因为人们对自己被瞧不起非常敏感。,Or let’s say the reason violence is becoming more prevalent in less unequal countries is because people are very sensitive to being looked down upon.,"Or for instance, the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on.",-6.0,-2.4999015362340287
6812,Borderline,talk.9,153,523,rater1,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would like to say that in order to solve this problem, we should solve a series of after-tax and pre-tax issues.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.6290342192379733
6813,DIDI-NLP,talk.9,153,523,rater5,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I want to say that in order to solve this problem, we should solve a series of problems after tax and before tax.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.3773274379795176
6814,Facebook-AI,talk.9,153,523,rater3,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would say that in order to solve this problem, we should solve a series of post-tax and pre-tax problems.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",-5.0,-0.0216117079981245
6815,IIE-MT,talk.9,153,523,rater2,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I want to say that in order to solve this problem, we should solve a series of post-tax and pre-tax problems.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.7879074540772029
6816,MiSS,talk.9,153,523,rater4,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I want to say that in order to solve this problem, we should solve a series of problems after tax and before tax.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.4463308333754328
6817,NiuTrans,talk.9,153,523,rater5,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would say that in order to solve this problem, we should solve a series of problems after tax as well as before tax.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.3773274379795176
6818,Online-W,talk.9,153,523,rater3,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would say that in order to address that, we should address a whole range of issues after taxes as well as before taxes.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",-5.0,-0.0216117079981245
6819,SMU,talk.9,153,523,rater4,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would like to say that in order to solve this problem, we should solve a series of post-tax and pre-tax problems.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.4463308333754328
6820,metricsystem1,talk.9,153,523,rater3,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I would say that in order to solve this problem, we should solve a series of after-tax and pre-tax problems.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",-5.0,-0.0216117079981245
6821,metricsystem2,talk.9,153,523,rater3,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I want to say that in order to solve this problem, we should solve a series of problems after tax and before tax.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",-10.0,-1.0940197048780371
6822,metricsystem3,talk.9,153,523,rater5,我要说，为了解决这个问题， 我们应该解决税后以及 税前的一系列问题。,"I want to say that in order to solve this problem, we should solve a series of problems after and before tax.","I should say that to deal with this, we've got to deal with the post-tax things and the pre-tax things.",0.0,0.3773274379795176
